# energy(eV) alpha
9.847699999999999676e+00 1.068302348166373372e+00
9.870100000000000762e+00 1.077846482660097083e+00
9.892599999999999838e+00 1.074003694737300174e+00
9.914999999999999147e+00 1.073944849156114989e+00
9.937400000000000233e+00 1.083274309834079574e+00
9.959799999999999542e+00 1.093104855446207280e+00
9.982300000000000395e+00 1.095442079466835583e+00
1.000469999999999970e+01 1.090271527259408790e+00
1.002710000000000079e+01 1.088426168301934061e+00
1.004959999999999987e+01 1.082988425686138623e+00
1.007199999999999918e+01 1.080389816731206043e+00
1.009440000000000026e+01 1.074630832045085249e+00
1.011689999999999934e+01 1.057999297153580320e+00
1.013930000000000042e+01 1.051144714397386215e+00
1.016169999999999973e+01 1.050853398891843815e+00
1.018420000000000059e+01 1.038180603579032635e+00
1.020659999999999989e+01 1.039847502993399120e+00
1.022899999999999920e+01 1.043219695408557524e+00
1.025150000000000006e+01 1.050045618553854920e+00
1.027389999999999937e+01 1.046923024927997270e+00
1.029630000000000045e+01 1.052415128541060563e+00
1.031879999999999953e+01 1.066019329723154829e+00
1.034120000000000061e+01 1.064417868563327429e+00
1.036359999999999992e+01 1.068036113019935174e+00
1.038610000000000078e+01 1.055318108419160961e+00
1.040850000000000009e+01 1.036091504766619042e+00
1.043089999999999939e+01 1.019770156161698305e+00
1.045340000000000025e+01 1.004620951190549061e+00
1.047579999999999956e+01 1.004707310221153227e+00
1.049820000000000064e+01 1.005657063069485879e+00
1.052069999999999972e+01 9.739950992689249132e-01
1.054310000000000080e+01 9.579676869740604284e-01
1.056550000000000011e+01 9.382530310288946795e-01
1.058789999999999942e+01 9.149602057263369614e-01
1.061040000000000028e+01 9.037015047948738777e-01
1.063279999999999959e+01 8.897702677064996957e-01
1.065520000000000067e+01 8.777831298668131721e-01
1.067769999999999975e+01 8.706125769234397405e-01
1.070010000000000083e+01 8.535139042154277211e-01
1.072250000000000014e+01 8.453347379420417251e-01
1.074499999999999922e+01 8.448406982888406747e-01
1.076740000000000030e+01 8.423550548694518358e-01
1.078979999999999961e+01 8.345191108160326943e-01
1.081230000000000047e+01 8.388964026479787117e-01
1.083469999999999978e+01 8.489048399419897306e-01
1.085710000000000086e+01 8.712859526010729994e-01
1.087959999999999994e+01 8.671166199431320498e-01
1.090199999999999925e+01 8.643276933041637022e-01
1.092440000000000033e+01 8.683182641440602145e-01
1.094689999999999941e+01 8.677624950459418285e-01
1.096930000000000049e+01 8.563212944963503048e-01
1.099169999999999980e+01 8.581878887431259040e-01
1.101420000000000066e+01 8.586554189785760016e-01
1.103659999999999997e+01 8.492451465712725911e-01
1.105899999999999928e+01 8.466628604591638352e-01
1.108150000000000013e+01 8.442290868909001489e-01
1.110389999999999944e+01 8.399377130816872983e-01
1.112630000000000052e+01 8.322186065004224531e-01
1.114869999999999983e+01 8.211142982002448409e-01
1.117120000000000068e+01 8.114686326113007553e-01
1.119359999999999999e+01 8.094554233555324441e-01
1.121599999999999930e+01 8.084522493166621526e-01
1.123850000000000016e+01 8.160868592551508982e-01
1.126089999999999947e+01 8.115996857746886617e-01
1.128330000000000055e+01 8.052752339245468072e-01
1.130579999999999963e+01 8.009296217671786344e-01
1.132820000000000071e+01 7.954101196546405905e-01
1.135060000000000002e+01 7.935339853079995676e-01
1.137310000000000088e+01 7.820097754522744582e-01
1.139550000000000018e+01 7.669479774660004079e-01
1.141789999999999949e+01 7.542320347407482917e-01
1.144040000000000035e+01 7.519762673028432820e-01
1.146279999999999966e+01 7.554734559997540178e-01
1.148520000000000074e+01 7.640830370020057494e-01
1.150769999999999982e+01 7.651363796150913998e-01
1.153009999999999913e+01 7.680748793285272491e-01
1.155250000000000021e+01 7.628539587056215598e-01
1.157499999999999929e+01 7.542104204697486214e-01
1.159740000000000038e+01 7.374465128608057585e-01
1.161979999999999968e+01 7.218698083449328617e-01
1.164230000000000054e+01 7.117019367480560410e-01
1.166469999999999985e+01 7.064246658206689844e-01
1.168709999999999916e+01 7.037833489670163312e-01
1.170960000000000001e+01 6.871036867568649509e-01
1.173199999999999932e+01 6.701488402270121547e-01
1.175440000000000040e+01 6.612801347736720903e-01
1.177679999999999971e+01 6.614668492364678132e-01
1.179930000000000057e+01 6.624651767384640566e-01
1.182169999999999987e+01 6.663654667770518847e-01
1.184409999999999918e+01 6.748983496497403811e-01
1.186660000000000004e+01 6.805686557749133225e-01
1.188899999999999935e+01 6.900605930858050296e-01
1.191140000000000043e+01 6.963093357848592069e-01
1.193389999999999951e+01 6.901318232739466207e-01
1.195630000000000059e+01 6.867539117242205116e-01
1.197869999999999990e+01 6.818102294631569471e-01
1.200120000000000076e+01 6.781430145548219546e-01
1.202360000000000007e+01 6.752085774546343622e-01
1.204599999999999937e+01 6.760456951011315496e-01
1.206850000000000023e+01 6.773019749819282342e-01
1.209089999999999954e+01 6.818590235110332243e-01
1.211330000000000062e+01 6.868316110147715259e-01
1.213579999999999970e+01 6.888963982941707087e-01
1.215820000000000078e+01 6.864877545906632461e-01
1.218060000000000009e+01 6.859897734544784242e-01
1.220309999999999917e+01 6.896019962854734731e-01
1.222550000000000026e+01 6.931972339504481884e-01
1.224789999999999957e+01 6.829922519841603590e-01
1.227040000000000042e+01 6.777746768367352015e-01
1.229279999999999973e+01 6.689010082172540672e-01
1.231520000000000081e+01 6.647441366914200733e-01
1.233760000000000012e+01 6.642667402743051008e-01
1.236009999999999920e+01 6.597189613196019486e-01
1.238250000000000028e+01 6.502024835042988782e-01
1.240489999999999959e+01 6.400828890227086010e-01
1.242740000000000045e+01 6.321142447919332330e-01
1.244979999999999976e+01 6.265179956030585418e-01
1.247220000000000084e+01 6.202472797424476436e-01
1.249469999999999992e+01 6.114236254903746559e-01
1.251709999999999923e+01 6.028822574541076174e-01
1.253950000000000031e+01 5.886132144751420325e-01
1.256199999999999939e+01 5.809635987969556936e-01
1.258440000000000047e+01 5.705677471599083228e-01
1.260679999999999978e+01 5.617670478267990930e-01
1.262930000000000064e+01 5.583136031558132428e-01
