# energy(eV) alpha
1.001120000000000054e+01 1.722061205210770713e+06
1.003030000000000044e+01 1.708142222238065442e+06
1.004940000000000033e+01 1.727805856956469826e+06
1.006850000000000023e+01 1.745954930897152983e+06
1.008760000000000012e+01 1.740465451917157741e+06
1.010670000000000002e+01 1.742067518403814407e+06
1.012579999999999991e+01 1.730366174431429012e+06
1.014489999999999981e+01 1.723074746090727160e+06
1.016409999999999947e+01 1.733356450084013166e+06
1.018319999999999936e+01 1.754714930497182300e+06
1.020229999999999926e+01 1.769244976112108678e+06
1.022139999999999915e+01 1.771082516202288913e+06
1.024050000000000082e+01 1.768739607434683247e+06
1.025960000000000072e+01 1.774829615616756724e+06
1.027870000000000061e+01 1.772466447372347116e+06
1.029780000000000051e+01 1.767504092751074350e+06
1.031690000000000040e+01 1.774606069366515847e+06
1.033600000000000030e+01 1.775303325224109692e+06
1.035510000000000019e+01 1.764333958913160488e+06
1.037420000000000009e+01 1.761460798072949983e+06
1.039329999999999998e+01 1.756093034709260566e+06
1.041239999999999988e+01 1.746670228027728153e+06
1.043149999999999977e+01 1.746621013317671837e+06
1.045059999999999967e+01 1.744549507226347923e+06
1.046969999999999956e+01 1.730703551055994816e+06
1.048879999999999946e+01 1.724407619073055917e+06
1.050799999999999912e+01 1.753330819924319396e+06
1.052710000000000079e+01 1.775253932923875982e+06
1.054620000000000068e+01 1.792073037971428363e+06
1.056530000000000058e+01 1.792415246898155427e+06
1.058440000000000047e+01 1.807192224812153727e+06
1.060350000000000037e+01 1.780182278562372318e+06
1.062260000000000026e+01 1.746878637771953130e+06
1.064170000000000016e+01 1.764977772812069161e+06
1.066080000000000005e+01 1.758829483691079309e+06
1.067989999999999995e+01 1.743644801298626699e+06
1.069899999999999984e+01 1.754730805066684494e+06
1.071809999999999974e+01 1.756015029677317478e+06
1.073719999999999963e+01 1.782627444040529197e+06
1.075629999999999953e+01 1.781500912606997415e+06
1.077539999999999942e+01 1.773407838970487006e+06
1.079449999999999932e+01 1.757233914854749804e+06
1.081359999999999921e+01 1.748196422511319397e+06
1.083270000000000088e+01 1.761739897275986848e+06
1.085180000000000078e+01 1.785042349087477662e+06
1.087100000000000044e+01 1.804634153202558635e+06
1.089010000000000034e+01 1.813102475281974999e+06
1.090920000000000023e+01 1.808039078637459083e+06
1.092830000000000013e+01 1.805270762061548186e+06
1.094740000000000002e+01 1.778815009829642251e+06
1.096649999999999991e+01 1.777264860059142113e+06
1.098559999999999981e+01 1.778898253897122806e+06
1.100469999999999970e+01 1.785488914252404822e+06
1.102379999999999960e+01 1.775826967519191327e+06
1.104289999999999949e+01 1.781398241559396731e+06
1.106199999999999939e+01 1.781938245722143212e+06
1.108109999999999928e+01 1.781615675804516533e+06
